0,0,1e-13,
0,0,1e-13,
0,0,1e-13,
0,0,1e-13,
0,0,1e-13,
0,0,1e-13,
0,0,1e-13,
0,0,1e-13,
0,0,1e-13,
0,0,1e-13,
0,0,1e-13,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.10472,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104719,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104718,
0,0,0.104717,
0,0,0.104717,
0,0,0.104717,
0,0,0.104717,
0,0,0.104717,
0,0,0.104717,
0,0,0.104717,
0,0,0.104717,
0,0,0.104717,
0,0,0.104717,
0,0,0.104717,
0,0,0.104717,
0,0,0.104717,
0,0,0.104716,
0,0,0.104716,
0,0,0.104716,
0,0,0.104716,
0,0,0.104716,
0,0,0.104716,
0,0,0.104716,
0,0,0.104716,
0,0,0.104716,
0,0,0.104716,
0,0,0.104716,
0,0,0.104715,
0,0,0.104715,
0,0,0.104715,
0,0,0.104715,
0,0,0.104715,
0,0,0.104715,
0,0,0.104715,
0,0,0.104715,
0,0,0.104715,
0,0,0.104714,
0,0,0.104714,
